NUMBER OF CYCLIST KILLED,ON STREET NAME,CRASHES,NUMBER OF PERSONS KILLED,NUMBER OF MOTORIST INJURED,ZIP CODE,LONGITUDE,NUMBER OF CYCLIST INJURED,NUMBER OF MOTORIST KILLED,CROSS STREET NAME,NUMBER OF PEDESTRIANS KILLED,NUMBER OF PEDESTRIANS INJURED,LATITUDE,NUMBER OF PERSONS INJURED,BOROUGH,OFF STREET NAME,YELP_BAR,YELP_DRINK,YELP_FOOD,YELP_MUSIC,YELP_SHOW,FOUR_SQUARE_DRINK,FOUR_SQUARE_FOOD
0,160 STREET,2,0,0,11357,-73.80212370000002,1,0,160 STREET,0,0,40.7890198,1,QUEENS,,0,0,0,0,0,0,0
0,BAY 35 STREET,2,0,0,11214,-73.9919051,0,0,BENSON AVENUE,0,1,40.5980027,1,BROOKLYN,,0,0,0,0,0,0,0
0,SANFORD AVENUE,2,0,0,11358,-73.8012502,0,0,165 STREET,0,1,40.75982800000001,1,QUEENS,,2,0,1,1,2,0,414
0,VAN SICKLEN STREET,2,0,0,11223,-73.9747102,0,0,VAN SICKLEN STREET,0,1,40.599117299999996,1,BROOKLYN,,0,0,0,0,0,0,0
0,DONGAN HILLS AVENUE,2,0,1,10305,-74.08609770000002,0,0,DONGAN HILLS AVENUE,0,0,40.5806098,1,STATEN ISLAND,,0,0,0,0,0,0,0
0,HILLSIDE AVENUE,2,0,1,11418,-73.832334,0,0,HILLSIDE AVENUE,0,0,40.70076629999999,1,QUEENS,,1,0,2,1,0,0,0
0,EDGEMERE AVENUE,2,0,1,11691,-73.7735821,0,0,BEACH 42 STREET,0,0,40.593028600000004,1,QUEENS,,0,0,0,0,0,0,0
0,225 STREET,2,0,0,11364,-73.74979880000002,0,0,73 AVENUE,0,0,40.7431411,0,QUEENS,,0,0,0,0,0,0,0
0,21 DRIVE,2,0,0,11214,-74.0023802,0,0,20 LANE,0,1,40.5982746,1,BROOKLYN,,0,0,0,0,0,0,0
0,HAMMERSLEY AVENUE,2,0,1,10469,-73.8382926,0,0,HAMMERSLEY AVENUE,0,0,40.8729521,1,BRONX,,0,0,0,0,0,0,0
0,91ST STREET,2,0,0,11372,-73.8769236,0,0,,0,0,40.75609650000001,0,QUEENS,33-07 91 STREET,0,0,0,0,0,0,252
0,DOUGLAS AVENUE,2,0,0,11433,-73.7845949,0,0,DOUGLAS AVENUE,0,1,40.7051827,1,QUEENS,,0,0,0,0,0,0,0
0,BRYANT AVENUE,2,0,0,10474,-73.88355909999999,1,0,BRYANT AVENUE,0,0,40.806971600000004,1,BRONX,,0,0,0,0,0,0,0
0,ROBINSON STREET,2,0,0,11355,-73.8123531,0,0,ROBINSON STREET,0,0,40.7472235,0,QUEENS,,0,0,0,0,0,0,0
0,78 AVENUE,2,0,1,11385,-73.8706667,0,0,78 AVENUE,0,0,40.7048972,1,QUEENS,,0,0,0,0,0,0,0
0,HOLLIS AVENUE,2,0,1,11429,-73.7399498,0,0,HOLLIS AVENUE,0,0,40.710928700000004,1,QUEENS,,0,0,0,0,0,0,0
0,AMBOY ROAD,2,0,0,10307,-74.2425733,0,0,LEE AVENUE,0,0,40.5105111,0,STATEN ISLAND,,0,0,1,0,1,0,0
0,JUNIPER BLVD SOUTH,2,0,0,11379,-73.8782139,1,0,JUNIPER BOULEVARD SOUTH,0,0,40.719611900000004,1,QUEENS,,0,0,0,0,0,0,0
0,225 STREET,2,0,1,11429,-73.73223440000002,0,0,112 ROAD,0,0,40.7046255,1,QUEENS,,0,0,0,0,0,0,0
0,GUYON AVENUE,2,0,0,10306,-74.11644270000002,0,0,AMHERST AVENUE,0,0,40.558210100000004,0,STATEN ISLAND,,0,0,0,0,0,0,0
0,CALDWELL AVENUE,2,0,1,11379,-73.87490240000002,0,0,CALDWELL AVENUE,0,0,40.725287200000004,1,QUEENS,,0,0,0,0,0,0,0
0,SOUTH AVENUE,2,0,1,10314,-74.19142140000002,0,0,INDUSTRY ROAD,0,0,40.6025838,1,STATEN ISLAND,,0,0,0,0,0,0,0
0,JAY AVENUE,2,0,0,11378,-73.8959698,0,0,54 AVENUE,0,0,40.729063000000004,0,QUEENS,,1,1,0,0,0,0,0
0,WHITEHALL TERRACE,2,0,1,11427,-73.7547727,0,0,WHITE HALL TERRACE,0,0,40.7252368,1,QUEENS,,0,0,0,0,0,0,0
0,ROCKAWAY BEACH BOULEVARD,2,0,1,11694,-73.827659,0,0,BEACH 106 STREET,0,0,40.5825522,1,QUEENS,,0,0,0,0,0,0,72
0,98 STREET,2,0,0,11368,-73.8652612,0,0,45 AVENUE,0,0,40.745475,0,QUEENS,,0,0,0,0,0,0,0
0,WEST STREET,2,0,0,11223,-73.9717611,0,0,SLOAN PLACE,0,1,40.5986527,1,BROOKLYN,,0,0,0,0,0,0,0
0,HUBERT STREET,2,0,0,10013,-74.0106822,0,0,WASHINGTON STREET,0,1,40.721523,1,MANHATTAN,,1,0,0,0,0,0,51
0,SPRINGFIELD BOULEVARD,2,0,0,11361,-73.76185490000002,0,0,48 AVENUE,0,0,40.75651720000001,0,QUEENS,,0,0,0,0,0,0,0
0,MEREDITH AVENUE,2,0,1,10314,-74.19128520000002,0,0,,0,0,40.5977238,1,RICHMOND,,0,0,0,0,0,0,0
0,WEST FINGERBOARD ROAD,2,0,1,10305,-74.0802479,0,0,WINDERMERE ROAD,0,0,40.6017078,1,STATEN ISLAND,,0,0,0,0,0,0,0
0,76 AVENUE,2,0,0,11426,-73.7220007,0,0,249 STREET,0,0,40.7447545,0,QUEENS,,0,0,0,0,0,0,0
0,212 STREET,2,0,0,11429,-73.74430600000002,1,0,WITTHOFF STREET,0,0,40.70558060000001,1,QUEENS,,0,0,0,0,0,0,0
0,KERMIT AVENUE,2,0,0,10305,-74.0814642,0,0,NORWAY AVENUE,0,1,40.5980811,1,STATEN ISLAND,,0,0,2,0,0,0,653
0,HYLAN BOULEVARD,2,0,0,10306,-74.1155902,0,0,,0,0,40.5646695,0,RICHMOND,P/L 2754 HYLAN BLVD,0,0,0,0,0,0,0
0,FLUSHING AVENUE,2,0,0,11237,-73.93023609999999,0,0,VANDERVOORT PLACE,0,1,40.704130799999994,1,BROOKLYN,,2,3,5,3,4,0,0
0,72 DRIVE,2,0,0,11367,-73.822135,1,0,72 CRESCENT,0,0,40.725053100000004,1,QUEENS,,0,0,0,0,0,0,0
0,WEST 8TH STREET,2,0,0,11224,-73.97631990000002,0,0,,0,0,40.578432799999995,0,KINGS,2875 WEST 8 STREET,1,0,1,1,1,0,85
0,SEXTON PLACE,2,0,1,10469,-73.8474418,0,0,ADEE AVENUE,0,0,40.869344299999995,1,BRONX,,0,0,3,0,1,0,0
0,143 STREET,2,0,1,11357,-73.8258182,0,0,143 STREET,0,0,40.77902329999999,1,QUEENS,,0,0,0,0,0,0,0
0,110 STREET,2,0,0,11375,-73.84325009999998,0,0,69 AVENUE,0,1,40.725635499999996,1,QUEENS,,0,0,0,0,0,0,0
0,LUDLUM AVENUE,2,0,1,11412,-73.7679031,0,0,LUDLUM AVENUE,0,0,40.7051229,1,QUEENS,,0,0,0,0,0,0,0
0,FREEMAN STREET,2,0,0,10459,-73.89669659999998,1,0,FREEMAN STREET,0,0,40.8304158,1,BRONX,,0,0,0,0,0,0,0
0,ROCKAWAY FREEWAY,2,0,1,11693,-73.81514229999998,0,0,BEACH 91 STREET,0,0,40.5874432,1,QUEENS,,0,0,1,0,0,0,0
0,164 PLACE,2,0,0,11433,-73.7907968,1,0,107 AVENUE,0,0,40.698818100000004,1,QUEENS,,0,0,0,0,0,0,0
0,WATSON AVENUE,2,0,1,10462,-73.8444121,0,0,ZEREGA AVENUE,0,0,40.8305987,1,BRONX,,0,0,0,0,0,0,0
0,GERRITSEN AVENUE,2,0,1,11229,-73.9181897,0,0,DEAD END,0,0,40.5866076,1,BROOKLYN,,0,0,0,0,0,0,0
0,ROCKAWAY FREEWAY,2,0,1,11693,-73.8185483,0,0,ROCKAWAY FREEWAY,0,0,40.5861009,1,QUEENS,,0,0,0,0,0,0,0
0,FARMERS BOULEVARD,2,0,1,11412,-73.7670153,0,0,FARMERS BOULEVARD,0,0,40.7052693,1,QUEENS,,0,0,0,0,0,0,0
0,164 STREET,2,0,1,11366,-73.8048788,0,0,164 STREET,0,0,40.7250499,1,QUEENS,,0,0,0,0,1,0,99
0,176 STREET,2,0,1,11366,-73.79366329999998,0,0,176 STREET,0,0,40.7269901,1,QUEENS,,0,0,0,0,0,0,0
0,MURDOCK AVENUE,2,0,1,11411,-73.7476817,0,0,207 STREET,0,0,40.7018277,1,QUEENS,,0,0,0,0,0,0,0
0,LIBERTY AVENUE,2,0,1,10305,-74.09507109999998,0,0,HUSSON STREET,0,0,40.587204,1,STATEN ISLAND,,0,0,0,0,0,0,0
0,FDR DRIVE,2,0,1,10004,-74.0152482,0,0,,0,0,40.701503,1,NEW,,0,0,0,0,0,0,0
0,BEACH 130 STREET,2,0,1,11694,-73.8509912,0,0,CRONSTON AVENUE,0,0,40.5794201,1,QUEENS,,0,0,0,0,0,0,0
0,HUMBOLDT STREET,2,0,0,11222,-73.9454315,0,0,HUMBOLDT STREET,0,1,40.7255179,1,BROOKLYN,,2,2,5,1,1,0,545
0,FREEMAN STREET,2,0,0,10459,-73.8928848,1,0,SIMPSON STREET,0,0,40.8301489,1,BRONX,,0,0,0,0,0,0,0
0,DARTMOUTH STREET,2,0,1,11375,-73.84659559999999,0,0,TENNIS PLACE,0,0,40.718912599999996,1,QUEENS,,0,0,0,0,0,0,0
0,78 ROAD,2,0,1,11367,-73.8209218,0,0,VLEIGH PLACE,0,0,40.7187026,1,QUEENS,,0,0,0,0,0,0,0
0,BURKE AVENUE,2,0,0,10467,-73.8633319,0,0,BARNES AVENUE,0,1,40.8713761,1,BRONX,,0,0,3,0,0,0,0
0,MASPETH AVENUE,2,0,0,11378,-73.9071629,0,0,MASPETH AVENUE,0,1,40.7231823,1,QUEENS,,1,0,4,0,0,0,0
0,AGUILAR AVENUE,2,0,0,11367,-73.8110089,0,0,PARSONS BOULEVARD,0,1,40.7274398,1,QUEENS,,0,1,1,1,1,0,3
0,UNDERHILL AVENUE,2,0,1,10473,-73.8577225,0,0,O'BRIEN AVENUE,0,0,40.811186,1,BRONX,,0,0,0,0,0,0,0
0,196 STREET,2,0,0,11412,-73.75884549999998,0,0,113 AVENUE,0,1,40.7004271,1,QUEENS,,0,0,0,0,0,0,0
0,138 PLACE,2,0,1,11435,-73.8127816,0,0,91 AVENUE,0,0,40.700030700000006,1,QUEENS,,0,0,0,0,0,0,0
0,70 DRIVE,2,0,1,11375,-73.8525973,0,0,WALNUT STREET,0,0,40.7080347,1,QUEENS,,0,0,0,0,0,0,0
0,DIETERLE CRESCENT,2,0,1,11374,-73.8640351,0,0,DIETERLE CRESCENT,0,0,40.72379,1,QUEENS,,0,0,0,0,0,0,0
0,LACONIA AVENUE,2,0,1,10305,-74.08988520000003,0,0,GARRETSON AVENUE,0,0,40.586181599999996,1,STATEN ISLAND,,0,0,0,0,0,0,0
0,OCEAN TERRACE,2,0,1,10301,-74.1084558,0,0,LOUISE LANE,0,0,40.6040068,1,STATEN ISLAND,,0,0,0,0,0,0,0
0,COLUMBIA HEIGHTS,2,0,0,11201,-73.99511319999998,0,0,MIDDAGH STREET,0,1,40.7008718,1,BROOKLYN,,0,0,0,0,0,0,0
0,66 STREET,2,0,0,11378,-73.89856379999998,0,0,HAMILTON PLACE,0,1,40.7244239,1,QUEENS,,0,1,2,0,1,0,341
0,LITTLE NECK PARKWAY,2,0,0,11363,-73.7420829,0,0,LITTLE NECK PARKWAY,0,1,40.7739834,1,QUEENS,,0,1,1,0,0,0,0
0,76 STREET,2,0,1,11421,-73.8659021,0,0,76 STREET,0,0,40.6923975,1,QUEENS,,0,0,1,0,0,0,0
0,226 STREET,2,0,3,11413,-73.7557346,0,0,147 AVENUE,0,0,40.658688899999994,3,QUEENS,,0,0,0,0,0,0,0
0,112 AVENUE,2,0,1,11429,-73.73607940000002,0,0,221 STREET,0,0,40.70547420000001,1,QUEENS,,0,0,0,0,0,0,0
0,STERLING DRIVE,2,0,1,11209,-74.0292808,0,0,,0,0,40.6050165,1,KINGS,,0,0,0,0,0,0,0
0,FARMERS BOULEVARD,2,0,1,11412,-73.7637726,0,0,LEWISTON AVENUE,0,0,40.700258899999994,1,QUEENS,,0,0,1,0,0,0,0
0,HICKORY AVENUE,2,0,1,10305,-74.072587,0,0,HICKORY AVENUE,0,0,40.593925899999995,1,STATEN ISLAND,,0,0,0,0,0,0,0
0,114 TERRACE,2,0,1,11411,-73.7276141,0,0,CROSS ISLAND PARKWAY,0,0,40.699358399999994,1,QUEENS,,0,0,0,0,0,0,0
0,110 AVENUE,2,0,0,11433,-73.7799,0,0,174 STREET,0,1,40.6972195,1,QUEENS,,0,0,0,0,0,0,0
0,150 STREET,2,0,1,11367,-73.8151191,0,0,150 STREET,0,0,40.7232799,1,QUEENS,,0,0,0,0,0,0,0
0,198 STREET,2,0,0,11412,-73.75646490000003,0,0,MURDOCK AVENUE,0,1,40.6995383,1,QUEENS,,0,0,0,0,0,0,0
0,BEACH 20TH STREET,2,0,1,11691,-73.75299840000002,0,0,,0,0,40.6043333,1,QUEENS,P/L 20-10 MOTT AVENUE,0,0,0,0,0,0,0
0,RING ROAD,2,0,1,10314,-74.164212,0,0,RICHMOND HILL ROAD,0,0,40.586991499999996,1,STATEN ISLAND,,0,0,1,0,0,0,0
0,NAUGHTON AVENUE,2,0,1,10305,-74.08875520000002,0,0,NUGENT AVENUE,0,0,40.5811403,1,STATEN ISLAND,,0,0,0,0,0,0,0
0,180 STREET,2,0,1,11433,-73.7717522,0,0,112 AVENUE,0,0,40.6975303,1,QUEENS,,0,0,0,0,0,0,0
0,BEACH 121 STREET,2,0,0,11694,-73.84235699999998,0,0,BEACH 121 STREET,0,1,40.5800646,1,QUEENS,,0,0,0,0,0,0,0
0,118 AVENUE,2,0,1,11412,-73.7562512,0,0,195 STREET,0,0,40.6918882,1,QUEENS,,0,0,0,0,0,0,0
0,NASHVILLE BOULEVARD,2,0,1,11412,-73.7459874,0,0,NASHVILLE BOULEVARD,0,0,40.6931011,1,QUEENS,,0,0,0,0,0,0,0
0,BRIGHTON 1 STREET,2,0,0,11235,-73.9665711,0,0,BRIGHTON 2 LANE,0,1,40.579037,1,BROOKLYN,,0,0,0,0,0,0,0
0,READS LANE,2,0,1,11691,-73.7431363,0,0,CORNAGA AVENUE,0,0,40.6038505,1,QUEENS,,0,0,0,0,0,0,0
0,108 AVENUE,2,0,0,11433,-73.7862535,1,0,170 STREET,0,0,40.6986066,1,QUEENS,,0,0,0,0,0,0,0
0,170 STREET,2,0,1,11366,-73.79932990000002,0,0,170 STREET,0,0,40.727458500000004,1,QUEENS,,0,0,0,0,0,0,0
0,NORTH OXFORD WALK,2,0,0,11205,-73.97511340000001,0,0,PARK AVENUE,0,1,40.6959973,1,BROOKLYN,,0,0,1,0,0,0,0
0,CONEY ISLAND AVENUE,2,0,0,11235,-73.9598848,1,0,BRIGHTON 10 PATH,0,0,40.5811703,1,BROOKLYN,,0,0,1,0,0,0,0
0,212 STREET,2,0,1,11429,-73.74648940000002,0,0,102 AVENUE,0,0,40.7128372,1,QUEENS,,0,0,0,0,0,0,0
0,KILLARNEY STREET,2,0,1,11414,-73.83881579999998,0,0,KILLARNEY STREET,0,0,40.666098,1,QUEENS,,0,0,0,0,0,0,0
0,CLIFTON AVENUE,2,0,0,10305,-74.0762917,0,0,COLTON STREET,0,0,40.6093438,0,STATEN ISLAND,,0,0,0,0,0,0,0
0,206 STREET,2,0,0,11361,-73.7760305,0,0,206 STREET,0,0,40.75622720000001,0,QUEENS,,0,0,0,0,0,0,0
0,HOOK CREEK BOULEVARD,2,0,0,11422,-73.7257532,0,0,HOOK CREEK BOULEVARD,0,0,40.68094470000001,0,QUEENS,,0,0,0,0,0,0,0
0,HYLAN BOULEVARD,2,0,0,10312,-74.1844213,0,0,HYLAN BOULEVARD,0,0,40.524598600000004,0,STATEN ISLAND,,0,0,0,0,0,0,0
0,93 AVENUE,2,0,0,11421,-73.848233,0,0,95 STREET,0,0,40.68899129999999,0,QUEENS,,0,0,0,0,0,0,0
0,RICHMOND ROAD,2,0,0,10304,-74.08899620000003,0,0,CONCORD PLACE,0,0,40.61066320000001,0,STATEN ISLAND,,0,0,0,0,0,0,0
0,191 STREET,2,0,0,11412,-73.7589797,0,0,119 AVENUE,0,0,40.6892452,0,QUEENS,,0,0,0,0,0,0,0
0,MOUNTAINVIEW AVENUE,2,0,0,10314,-74.1265865,0,0,PURDY AVENUE,0,0,40.610710299999994,0,STATEN ISLAND,,0,0,0,0,0,0,0
0,93 AVENUE,2,0,0,11421,-73.8507879,0,0,92 STREET,0,0,40.6881245,0,QUEENS,,0,0,1,0,0,0,0
0,95 AVENUE,2,0,0,11416,-73.8516907,0,0,90 STREET,0,0,40.685902399999996,0,QUEENS,,1,1,1,1,1,0,0
0,MARSDEN STREET,2,0,0,11434,-73.77950909999998,0,0,MARSDEN STREET,0,0,40.6845406,0,QUEENS,,0,0,0,0,0,0,0
0,RICHMOND ROAD,2,0,0,10304,-74.08886679999998,0,0,PIERCE STREET,0,0,40.6108581,0,STATEN ISLAND,,0,0,0,0,0,0,0
0,CAMPBELL AVENUE,2,0,0,10310,-74.1160084,0,0,CAMPBELL AVENUE,0,0,40.6355591,0,STATEN ISLAND,,0,0,0,0,0,0,0
0,LORRAINE STREET,2,0,0,11231,-73.99916,0,0,HAMILTON AVENUE,0,0,40.6722385,0,BROOKLYN,,1,0,0,0,1,0,0
0,CAYUGA AVENUE,2,0,0,10301,-74.101811,0,0,OSWEGO STREET,0,0,40.613158500000004,0,STATEN ISLAND,,0,0,0,0,0,0,0
0,CLIFTON AVENUE,2,0,0,10305,-74.07492490000001,0,0,REYNOLDS STREET,0,0,40.61089000000001,0,STATEN ISLAND,,0,0,0,0,0,0,0
0,MILFORD DRIVE,2,0,0,10301,-74.10543270000002,0,0,RENWICK AVENUE,0,0,40.609825799999996,0,STATEN ISLAND,,0,0,0,0,0,0,0
0,178 STREET,2,0,0,11434,-73.76611190000001,0,0,120 AVENUE,0,0,40.6852114,0,QUEENS,,0,0,0,0,0,0,0
0,PINE PLACE,2,0,0,10304,-74.0785843,0,0,COURSEN PLACE,0,0,40.62018970000001,0,STATEN ISLAND,,0,0,0,0,0,0,0
0,154 STREET,2,0,0,11434,-73.7834436,0,0,132 AVENUE,0,0,40.672103299999996,0,QUEENS,,0,0,0,0,0,0,0
0,EAST 32 STREET,2,0,0,11234,-73.93786429999999,0,0,EAST 32 STREET,0,0,40.611144700000004,0,BROOKLYN,,0,0,0,0,0,0,0
0,AVENUE M,2,0,0,11234,-73.9310181,0,0,EAST 46 STREET,0,0,40.6211154,0,BROOKLYN,,0,0,0,0,0,0,0
0,UNION TURNPIKE,2,0,1,11375,-73.83506379999999,0,0,,0,0,40.7122849,1,QUEENS,,0,0,0,0,0,0,0
0,GOETHALS AVENUE,2,0,1,11432,-73.8076717,0,0,159 STREET,0,0,40.7186346,1,QUEENS,,0,0,0,0,0,0,0
0,64 STREET,2,0,0,11379,-73.8976172,0,0,64 STREET,0,1,40.7135456,1,QUEENS,,0,0,0,0,0,0,0
0,ROCKLAND AVENUE,2,0,1,10314,-74.1561038,0,0,SLAYTON AVENUE,0,0,40.593046799999996,1,STATEN ISLAND,,0,0,0,0,0,0,0
0,UNION TURNPIKE,2,0,1,11375,-73.833102,0,0,,0,0,40.713281099999996,1,QUEENS,,0,0,0,0,0,0,0
0,BOELSEN CRESCENT,2,0,1,11374,-73.8619589,0,0,BOELSEN CRESCENT,0,0,40.7228927,1,QUEENS,,0,1,3,0,3,0,0
0,DEFOE STREET,2,0,0,11413,-73.7550796,0,0,PINEVILLE LANE,0,0,40.680994399999996,0,QUEENS,,0,0,0,0,0,0,0
0,EAST 45 STREET,2,0,0,11234,-73.9329397,0,0,EAST 45 STREET,0,0,40.6302045,0,BROOKLYN,,0,0,0,0,0,0,0
0,SKIDMORE AVENUE,2,0,0,11236,-73.89182679999998,0,0,SKIDMORE AVENUE,0,0,40.6296489,0,BROOKLYN,,0,0,0,0,0,0,0
0,PINEGROVE STREET,2,0,0,11435,-73.8044275,0,0,PINEGROVE STREET,0,0,40.6895098,0,QUEENS,,0,0,0,0,0,0,0
0,CONTINENTAL PLACE,2,0,0,10303,-74.1580282,0,0,CONTINENTAL PLACE,0,0,40.6302555,0,STATEN ISLAND,,0,0,0,0,0,0,0
0,137 AVENUE,2,0,0,11413,-73.74330929999998,0,0,229 STREET,0,0,40.6731269,0,QUEENS,,0,0,0,0,0,0,0
0,NEWPORT STREET,2,0,0,11207,-73.89965179999999,0,0,VAN SINDEREN AVENUE,0,0,40.66073520000001,0,BROOKLYN,,0,0,0,0,0,0,0
0,GRAND AVENUE,2,0,0,10301,-74.09763459999998,0,0,FOOTE AVENUE,0,0,40.614304,0,STATEN ISLAND,,0,0,0,0,0,0,0
0,MAPLE STREET,2,0,0,11225,-73.94733690000002,0,0,MAPLE STREET,0,0,40.66103320000001,0,BROOKLYN,,0,0,1,0,0,0,0
0,219 STREET,2,0,0,11413,-73.74935550000002,0,0,219 STREET,0,0,40.681607899999996,0,QUEENS,,0,0,0,0,0,0,0
0,DELAFIELD AVENUE,2,0,0,10310,-74.1224682,0,0,DELAFIELD AVENUE,0,0,40.6294617,0,STATEN ISLAND,,0,0,1,0,0,0,0
0,LESLIE ROAD,2,0,0,11434,-73.76527840000001,0,0,LESLIE ROAD,0,0,40.6833185,0,QUEENS,,0,0,0,0,0,0,0
0,146 TERRACE,2,0,0,11413,-73.7649253,0,0,146 TERRACE,0,0,40.6607639,0,QUEENS,,0,0,0,0,0,0,0
0,VICTORY BOULEVARD,2,0,0,10314,-74.1393598,0,0,VICTORY BOULEVARD,0,0,40.611661700000006,0,STATEN ISLAND,,0,0,0,0,0,0,0
0,144 AVENUE,2,0,0,11413,-73.7464152,0,0,EDGEWOOD AVENUE,0,0,40.6621848,0,QUEENS,,0,0,0,0,0,0,0
0,FLETCHER STREET,2,0,0,10305,-74.07503740000001,0,0,VIRGINIA AVENUE,0,0,40.6116969,0,STATEN ISLAND,,0,0,0,0,0,0,0
0,116 STREET,2,0,0,11420,-73.824216,0,0,149 AVENUE,0,0,40.6692276,0,QUEENS,,0,0,0,0,0,0,0
0,VERONA STREET,2,0,0,11231,-74.010452,0,0,IMLAY STREET,0,0,40.6804311,0,BROOKLYN,,1,1,1,1,2,0,0
0,FULTON STREET,2,0,0,11207,-73.94478000000002,0,0,,0,0,40.6801411,0,KINGS,1413 FULTON STREET,1,0,2,1,1,0,3400
0,SUMMIT STREET,2,0,0,11231,-74.0006959,0,0,HENRY STREET,0,0,40.6814636,0,BROOKLYN,,1,2,3,2,2,0,0
0,RENEE PLACE,2,0,0,10314,-74.16153800000002,0,0,HILLMAN AVENUE,0,0,40.612747,0,STATEN ISLAND,,0,0,0,0,0,0,0
0,119 AVENUE,2,0,0,11411,-73.7313681,0,0,232 STREET,0,0,40.6886735,0,QUEENS,,0,0,0,0,0,0,0
0,HYLAN BOULEVARD,2,0,0,10305,-74.07578690000003,0,0,COLTON STREET,0,0,40.608762299999995,0,STATEN ISLAND,,0,0,0,0,0,0,0
0,MARSDEN STREET,2,0,0,11434,-73.784056,0,0,115 AVENUE,0,0,40.6878265,0,QUEENS,,0,0,0,0,0,0,0
0,EAST 36 STREET,2,0,0,11234,-73.93981540000001,0,0,EAST 36 STREET,0,0,40.62023370000001,0,BROOKLYN,,0,0,0,0,0,0,0
0,83 STREET,2,0,0,11416,-73.85760400000002,0,0,95 AVENUE,0,0,40.6842191,0,QUEENS,,0,1,2,1,1,0,0
0,NASHVILLE BOULEVARD,2,0,0,11413,-73.74812270000002,0,0,NASHVILLE BOULEVARD,0,0,40.6901305,0,QUEENS,,0,0,0,0,0,0,0
0,ARLINGTON AVENUE,2,0,0,11208,-73.8839703,0,0,ARLINGTON AVENUE,0,0,40.6809468,0,BROOKLYN,,0,0,0,0,0,0,0
0,BAISLEY BOULEVARD,2,0,0,11434,-73.76583000000002,0,0,179 STREET,0,0,40.688485299999996,0,QUEENS,,0,0,0,0,0,0,0
0,SHAUGHNESSY LANE,2,0,0,10305,-74.0750503,0,0,WHITE PLAINS AVENUE,0,0,40.613525,0,STATEN ISLAND,,0,0,0,0,0,0,0
0,127 STREET,2,0,0,11419,-73.8179355,0,0,127 STREET,0,0,40.6893865,0,QUEENS,,0,1,2,0,1,0,0
0,BRIGHTON 3 STREET,2,0,1,11235,-73.96563359999998,0,0,BRIGHTON 3 ROAD,0,0,40.582066999999995,1,BROOKLYN,,0,0,0,0,0,0,0
0,WEST 4 STREET,2,0,0,10012,-73.9958111,0,0,GREENE STREET,0,0,40.72918129999999,0,MANHATTAN,,1,6,8,2,1,0,8609
0,EAST HAMPTON BOULEVARD,2,0,0,11364,-73.7495779,0,0,56 AVENUE,0,0,40.7567931,0,QUEENS,,0,0,0,0,0,0,0
0,PARK HILL AVENUE,2,0,0,10304,-74.082977,0,0,,0,0,40.61288820000001,0,RICHMOND,P/L 240 PARK HILL AVE,0,0,0,0,0,0,0
0,DUBOIS AVENUE,2,0,0,10310,-74.1294772,0,0,DUBOIS AVENUE,0,0,40.6322564,0,STATEN ISLAND,,0,0,0,0,0,0,0
0,CELEBRATION LANE,2,0,0,10304,-74.07849370000002,0,0,CELEBRATION LANE,0,0,40.61363789999999,0,STATEN ISLAND,,0,0,0,0,0,0,0
0,EAST 70 STREET,2,0,0,11234,-73.9027073,0,0,EAST 70 STREET,0,0,40.6144772,0,BROOKLYN,,0,0,0,0,0,0,0
0,JACKIE ROBINSON PARKWAY,2,0,0,11385,-73.8902833,0,0,,0,0,40.6896885,0,QUEENS,,0,0,0,0,0,0,0
0,172 STREET,2,0,0,11434,-73.7734985,0,0,VICTORIA DRIVE,0,0,40.68348320000001,0,QUEENS,,0,0,0,0,0,0,0
0,NASHVILLE BOULEVARD,2,0,0,11413,-73.7579873,0,0,NASHVILLE BOULEVARD,0,0,40.6815138,0,QUEENS,,0,0,0,0,0,0,0
0,157 STREET,2,0,0,11433,-73.790862,0,0,113 AVENUE,0,0,40.688407299999994,0,QUEENS,,0,0,0,0,0,0,0
0,BROOKVILLE BOULEVARD,2,0,0,11422,-73.7284556,0,0,BROOKVILLE BOULEVARD,0,0,40.679586900000004,0,QUEENS,,0,0,0,0,0,0,0
0,87 STREET,2,0,0,11416,-73.8536491,0,0,97 AVENUE,0,0,40.684011,0,QUEENS,,0,0,0,0,0,0,0
0,RICHMOND TERRACE,2,0,0,10303,-74.1485221,0,0,RICHMOND TERRACE,0,0,40.6373552,0,STATEN ISLAND,,0,0,0,0,0,0,0
0,NARROWS AVENUE,2,0,0,11209,-74.036129,0,0,NARROWS AVENUE,0,0,40.632664,0,BROOKLYN,,0,0,0,0,0,0,0
0,LITTLE CLOVE ROAD,2,0,0,10301,-74.1096244,0,0,LITTLE CLOVE ROAD,0,0,40.6116719,0,STATEN ISLAND,,0,0,0,0,0,0,0
0,BELT PARKWAY,2,0,0,11220,-74.0279272,0,0,,0,0,40.6407977,0,KINGS,,0,0,0,0,0,0,0
0,110 AVENUE,2,0,0,11435,-73.7998714,0,0,INWOOD STREET,0,0,40.6877234,0,QUEENS,,0,0,0,0,0,0,0
0,COZINE AVENUE,2,0,0,11207,-73.8791668,0,0,JEROME STREET,0,0,40.65765510000001,0,BROOKLYN,,0,0,0,0,0,0,0
0,NORTH MADA AVENUE,2,0,0,10310,-74.10718609999998,0,0,NORTH MADA AVENUE,0,0,40.6318786,0,STATEN ISLAND,,0,0,0,0,0,0,0
